MonthDateKey,DepartmentKey,RoleKey,Headcount,Hires,Separations,CombatLosses,AverageMonthlyPayCredits,PayrollCostCredits
20220531,17,16,1374,84,11,0,600,824400
20220531,17,4,771,0,7,0,12500,9637500
20220531,18,15,18097,0,174,0,11500,208115500
20220531,18,4,3334,313,37,0,12500,41675000
20220531,18,8,3336,84,32,0,4400,14678400
20220531,18,3,1552,0,6,0,19000,29488000
20220531,19,6,36207,1567,421,146,5600,202759200
20220531,19,10,23854,0,244,0,6400,152665600
20220531,19,16,12082,206,49,0,600,7249200
20220531,19,4,3837,0,46,0,12500,47962500
20220531,19,3,1621,87,13,0,19000,30799000
20220531,19,7,2331,0,24,12,5100,11888100
20220531,20,10,10820,95,75,0,6400,69248000
20220531,20,8,6451,196,46,0,4400,28384400
20220531,20,4,3873,90,36,0,12500,48412500
20220531,20,16,3867,0,32,0,600,2320200
20220531,20,3,1328,0,12,0,19000,25232000
20220531,21,10,20515,0,189,0,6400,131296000
20220531,21,8,13292,0,106,0,4400,58484800
20220531,21,4,7818,0,51,0,12500,97725000
20220531,21,16,8185,14,88,0,600,4911000
20220531,21,3,2723,0,27,0,19000,51737000
20220531,22,10,10758,0,110,0,6400,68851200
20220531,22,16,11138,906,112,0,600,6682800
20220531,22,17,3302,0,13,0,900,2971800
20220531,22,4,2233,137,16,0,12500,27912500
20220531,23,1,3151,71,37,0,42000,132342000
20220531,23,2,8543,0,67,0,28000,239204000
20220531,23,3,12602,844,99,0,19000,239438000
20220531,23,8,11935,676,120,0,4400,52514000
20220531,23,17,3917,0,36,0,900,3525300
20220531,24,10,10700,334,113,0,6400,68480000
20220531,24,8,6383,0,65,0,4400,28085200
20220531,24,4,4007,0,20,0,12500,50087500
20220531,24,16,4094,233,37,0,600,2456400
20220531,24,3,1273,0,12,0,19000,24187000
20220630,1,7,68163,639,814,373,5100,347631300
20220630,1,9,27466,1035,196,0,7800,214234800
20220630,1,3,5142,0,36,0,19000,97698000
20220630,1,4,11131,913,59,0,12500,139137500
20220630,1,16,23854,0,256,0,600,14312400
20220630,2,7,57666,181,801,242,5100,294096600
20220630,2,10,12606,1262,84,0,6400,80678400
20220630,2,4,6483,0,55,0,12500,81037500
20220630,2,16,5859,177,51,0,600,3515400
20220630,3,7,33735,0,378,181,5100,172048500
20220630,3,10,9887,556,113,0,6400,63276800
20220630,3,4,4635,0,36,0,12500,57937500
20220630,3,16,4174,0,31,0,600,2504400
20220630,4,10,25692,0,226,0,6400,164428800
20220630,4,8,16286,0,165,0,4400,71658400
20220630,4,4,9605,0,64,0,12500,120062500
20220630,4,16,10495,987,119,0,600,6297000
20220630,4,3,3464,186,19,0,19000,65816000
20220630,5,10,16575,168,82,0,6400,106080000
20220630,5,8,9990,252,107,0,4400,43956000
20220630,5,4,5930,2,45,0,12500,74125000
20220630,5,16,6311,80,62,0,600,3786600
20220630,5,3,1919,0,15,0,19000,36461000
20220630,6,9,99838,320,920,0,7800,778736400
20220630,6,10,32550,681,194,0,6400,208320000
20220630,6,16,20226,1692,208,0,600,12135600
20220630,6,3,5056,207,29,0,19000,96064000
20220630,6,4,8148,375,59,0,12500,101850000
20220630,7,10,31535,0,217,0,6400,201824000
20220630,7,8,20916,241,88,0,4400,92030400
20220630,7,4,12480,337,80,0,12500,156000000
20220630,7,16,12577,621,136,0,600,7546200
20220630,7,3,4186,277,47,0,19000,79534000
20220630,8,10,21220,421,96,0,6400,135808000
20220630,8,8,13761,1062,72,0,4400,60548400
20220630,8,4,7764,146,34,0,12500,97050000
20220630,8,16,7783,136,84,0,600,4669800
20220630,8,3,2661,92,17,0,19000,50559000
20220630,9,10,27324,0,326,0,6400,174873600
20220630,9,8,16224,0,174,0,4400,71385600
20220630,9,4,10230,549,92,0,12500,127875000
20220630,9,16,9967,327,97,0,600,5980200
20220630,9,3,3499,114,26,0,19000,66481000
20220630,10,10,28205,2889,154,0,6400,180512000
20220630,10,8,17141,915,119,0,4400,75420400
20220630,10,4,9804,364,109,0,12500,122550000
20220630,10,16,10347,889,97,0,600,6208200
20220630,10,3,3477,14,19,0,19000,66063000
20220630,11,10,41265,0,292,0,6400,264096000
20220630,11,8,26097,0,215,0,4400,114826800
20220630,11,4,15943,0,125,0,12500,199287500
20220630,11,16,15786,159,169,0,600,9471600
20220630,11,3,5170,143,52,0,19000,98230000
20220630,12,10,15444,0,122,0,6400,98841600
20220630,12,8,9807,0,42,0,4400,43150800
20220630,12,4,6288,189,35,0,12500,78600000
20220630,12,16,6152,275,53,0,600,3691200
20220630,12,3,2009,0,20,0,19000,38171000
20220630,13,13,10238,366,62,0,2800,28666400
20220630,13,16,2355,30,18,0,600,1413000
20220630,13,10,789,0,5,0,6400,5049600
20220630,13,4,265,10,1,0,12500,3312500
20220630,14,12,21542,461,235,0,3100,66780200
20220630,14,16,3886,266,22,0,600,2331600
20220630,14,4,1036,1,4,0,12500,12950000
20220630,14,18,1118,95,4,0,8500,9503000
20220630,15,11,18789,1230,114,0,9200,172858800
20220630,15,12,4225,184,37,0,3100,13097500
20220630,15,16,9764,227,81,0,600,5858400
20220630,15,10,4927,234,44,0,6400,31532800
20220630,15,4,3300,195,17,0,12500,41250000
20220630,16,5,77373,6895,1144,375,4200,324966600
20220630,16,3,2800,0,17,0,19000,53200000
20220630,16,4,5872,111,32,0,12500,73400000
20220630,16,10,3798,0,29,0,6400,24307200
20220630,16,16,6625,373,51,0,600,3975000
20220630,17,14,8400,0,71,0,4600,38640000
20220630,17,5,2962,62,16,4,4200,12440400
20220630,17,16,1340,0,9,0,600,804000
20220630,17,4,816,52,7,0,12500,10200000
20220630,18,15,18269,297,125,0,11500,210093500
20220630,18,4,3260,0,29,0,12500,40750000
20220630,18,8,3149,0,28,0,4400,13855600
20220630,18,3,1685,142,9,0,19000,32015000
20220630,19,6,37705,1906,408,62,5600,211148000
20220630,19,10,24580,1007,281,0,6400,157312000
20220630,19,16,11787,0,99,0,600,7072200
20220630,19,4,3853,57,41,0,12500,48162500
20220630,19,3,1613,3,11,0,19000,30647000
20220630,19,7,2514,206,23,12,5100,12821400
20220630,20,10,10977,235,78,0,6400,70252800
20220630,20,8,7038,639,52,0,4400,30967200
20220630,20,4,3835,2,40,0,12500,47937500
20220630,20,16,4219,383,31,0,600,2531400
20220630,20,3,1357,43,14,0,19000,25783000
20220630,21,10,21897,1500,118,0,6400,140140800
20220630,21,8,13135,0,103,0,4400,57794000
20220630,21,4,7730,0,75,0,12500,96625000
20220630,21,16,8376,243,52,0,600,5025600
20220630,21,3,2631,0,15,0,19000,49989000
20220630,22,10,10896,237,99,0,6400,69734400
20220630,22,16,10577,0,99,0,600,6346200
20220630,22,17,3146,0,30,0,900,2831400
20220630,22,4,2082,0,9,0,12500,26025000
20220630,23,1,3255,126,22,0,42000,136710000
20220630,23,2,8881,382,44,0,28000,248668000
20220630,23,3,11596,0,55,0,19000,220324000
20220630,23,8,12396,604,143,0,4400,54542400
20220630,23,17,4196,322,43,0,900,3776400
20220630,24,10,11028,455,127,0,6400,70579200
20220630,24,8,6585,229,27,0,4400,28974000
20220630,24,4,3950,0,26,0,12500,49375000
20220630,24,16,3914,0,32,0,600,2348400
20220630,24,3,1285,25,13,0,19000,24415000
20220731,1,7,68022,480,621,120,5100,346912200
20220731,1,9,27291,5,180,0,7800,212869800
20220731,1,3,5571,468,39,0,19000,105849000
20220731,1,4,11284,248,95,0,12500,141050000
20220731,1,16,25477,1891,268,0,600,15286200
20220731,2,7,59041,1999,624,69,5100,301109100
20220731,2,10,11878,0,107,0,6400,76019200
20220731,2,4,6341,0,30,0,12500,79262500
20220731,2,16,5903,109,65,0,600,3541800
20220731,3,7,35196,1965,504,210,5100,179499600
20220731,3,10,9617,0,91,0,6400,61548800
20220731,3,4,5013,424,46,0,12500,62662500
20220731,3,16,4405,283,52,0,600,2643000
20220731,4,10,26315,839,216,0,6400,168416000
20220731,4,8,16883,702,105,0,4400,74285200
20220731,4,4,9936,417,86,0,12500,124200000
20220731,4,16,10025,0,81,0,600,6015000
20220731,4,3,3279,0,15,0,19000,62301000
20220731,5,10,16753,313,135,0,6400,107219200
20220731,5,8,10089,187,88,0,4400,44391600
20220731,5,4,6157,269,42,0,12500,76962500
20220731,5,16,6322,50,39,0,600,3793200
20220731,5,3,2014,105,10,0,19000,38266000
20220731,6,9,95569,0,403,0,7800,745438200
20220731,6,10,33448,1172,274,0,6400,214067200
20220731,6,16,19192,0,84,0,600,11515200
20220731,6,3,4672,0,35,0,19000,88768000
20220731,6,4,8446,333,35,0,12500,105575000
20220731,7,10,31046,0,367,0,6400,198694400
20220731,7,8,20761,58,213,0,4400,91348400
20220731,7,4,11629,0,92,0,12500,145362500
20220731,7,16,12574,122,125,0,600,7544400
20220731,7,3,4021,0,32,0,19000,76399000
20220731,8,10,21518,510,212,0,6400,137715200
20220731,8,8,13594,0,118,0,4400,59813600
20220731,8,4,8176,482,70,0,12500,102200000
20220731,8,16,7939,232,76,0,600,4763400
20220731,8,3,2669,28,20,0,19000,50711000
20220731,9,10,27835,809,298,0,6400,178144000
20220731,9,8,16200,46,70,0,4400,71280000
20220731,9,4,10081,0,77,0,12500,126012500
20220731,9,16,9702,0,50,0,600,5821200
20220731,9,3,3497,22,24,0,19000,66443000
20220731,10,10,26466,0,241,0,6400,169382400
20220731,10,8,16885,0,119,0,4400,74294000
20220731,10,4,10262,519,61,0,12500,128275000
20220731,10,16,10048,0,59,0,600,6028800
20220731,10,3,3467,6,16,0,19000,65873000
20220731,11,10,42947,2102,420,0,6400,274860800
20220731,11,8,28359,2409,147,0,4400,124779600
20220731,11,4,15483,0,183,0,12500,193537500
20220731,11,16,16294,577,69,0,600,9776400
20220731,11,3,5266,144,48,0,19000,100054000
20220731,12,10,15836,510,118,0,6400,101350400
20220731,12,8,9877,155,85,0,4400,43458800
20220731,12,4,5971,0,35,0,12500,74637500
20220731,12,16,6031,0,43,0,600,3618600
20220731,12,3,1952,0,8,0,19000,37088000
20220731,13,13,9920,0,107,0,2800,27776000
20220731,13,16,2390,55,20,0,600,1434000
20220731,13,10,809,23,3,0,6400,5177600
20220731,13,4,283,20,2,0,12500,3537500
20220731,14,12,21038,0,115,0,3100,65217800
20220731,14,16,3972,109,23,0,600,2383200
20220731,14,4,1075,51,12,0,12500,13437500
20220731,14,18,1114,8,12,0,8500,9469000
20220731,15,11,18392,0,76,0,9200,169206400
20220731,15,12,4097,0,34,0,3100,12700700
20220731,15,16,10199,535,100,0,600,6119400
20220731,15,10,4961,69,35,0,6400,31750400
20220731,15,4,3373,111,38,0,12500,42162500
20220731,16,5,78177,1591,787,99,4200,328343400
20220731,16,3,2867,97,30,0,19000,54473000
20220731,16,4,5419,0,27,0,12500,67737500
20220731,16,10,3618,0,21,0,6400,23155200
20220731,16,16,6697,129,57,0,600,4018200
20220731,17,14,8503,137,34,0,4600,39113800
20220731,17,5,2972,35,25,11,4200,12482400
20220731,17,16,1349,22,13,0,600,809400
20220731,17,4,842,32,6,0,12500,10525000
20220731,18,15,19713,1564,120,0,11500,226699500
20220731,18,4,3114,0,33,0,12500,38925000
20220731,18,8,3120,0,12,0,4400,13728000
20220731,18,3,1601,0,11,0,19000,30419000
20220731,19,6,35514,0,369,118,5600,198878400
20220731,19,10,24765,383,198,0,6400,158496000
20220731,19,16,12763,1031,55,0,600,7657800
20220731,19,4,4160,352,45,0,12500,52000000
20220731,19,3,1561,0,13,0,19000,29659000
20220731,19,7,2489,0,25,7,5100,12693900
20220731,20,10,11195,333,115,0,6400,71648000
20220731,20,8,6684,0,39,0,4400,29409600
20220731,20,4,4151,339,23,0,12500,51887500
20220731,20,16,3893,0,38,0,600,2335800
20220731,20,3,1306,0,11,0,19000,24814000
20220731,21,10,21340,0,194,0,6400,136576000
20220731,21,8,13600,604,139,0,4400,59840000
20220731,21,4,8141,480,69,0,12500,101762500
20220731,21,16,8175,0,97,0,600,4905000
20220731,21,3,2720,112,23,0,19000,51680000
20220731,22,10,11111,274,59,0,6400,71110400
20220731,22,16,10673,154,58,0,600,6403800
20220731,22,17,3137,4,13,0,900,2823300
20220731,22,4,2078,5,9,0,12500,25975000
20220731,23,1,3151,0,36,0,42000,132342000
20220731,23,2,8631,0,93,0,28000,241668000
20220731,23,3,11896,349,49,0,19000,226024000
20220731,23,8,12101,0,50,0,4400,53244400
20220731,23,17,3988,0,16,0,900,3589200
20220731,24,10,10712,0,99,0,6400,68556800
20220731,24,8,6536,5,54,0,4400,28758400
20220731,24,4,3867,0,30,0,12500,48337500
20220731,24,16,4098,213,29,0,600,2458800
20220731,24,3,1382,103,6,0,19000,26258000
20220831,1,7,66609,0,729,105,5100,339705900
20220831,1,9,28542,1518,267,0,7800,222627600
20220831,1,3,5337,0,36,0,19000,101403000
20220831,1,4,10521,0,93,0,12500,131512500
20220831,1,16,25673,470,274,0,600,15403800
20220831,2,7,59935,1543,649,350,5100,305668500
20220831,2,10,11794,10,94,0,6400,75481600
20220831,2,4,6751,477,67,0,12500,84387500
20220831,2,16,5981,135,57,0,600,3588600
20220831,3,7,35905,1231,522,131,5100,183115500
20220831,3,10,10120,595,92,0,6400,64768000
20220831,3,4,4700,0,50,0,12500,58750000
20220831,3,16,4363,5,47,0,600,2617800
20220831,4,10,26979,807,143,0,6400,172665600
20220831,4,8,17212,472,143,0,4400,75732800
20220831,4,4,10280,422,78,0,12500,128500000
20220831,4,16,10479,535,81,0,600,6287400
20220831,4,3,3514,256,21,0,19000,66766000
20220831,5,10,17023,405,135,0,6400,108947200
20220831,5,8,9873,0,86,0,4400,43441200
20220831,5,4,6060,0,52,0,12500,75750000
20220831,5,16,6369,76,29,0,600,3821400
20220831,5,3,2039,46,21,0,19000,38741000
20220831,6,9,93376,0,602,0,7800,728332800
20220831,6,10,32712,0,150,0,6400,209356800
20220831,6,16,18980,0,208,0,600,11388000
20220831,6,3,5041,392,23,0,19000,95779000
20220831,6,4,8323,0,62,0,12500,104037500
20220831,7,10,33341,2618,323,0,6400,213382400
20220831,7,8,19553,0,171,0,4400,86033200
20220831,7,4,11910,341,60,0,12500,148875000
20220831,7,16,12819,353,108,0,600,7691400
20220831,7,3,4044,52,29,0,19000,76836000
20220831,8,10,21120,0,242,0,6400,135168000
20220831,8,8,13538,96,152,0,4400,59567200
20220831,8,4,8304,178,50,0,12500,103800000
20220831,8,16,8262,402,79,0,600,4957200
20220831,8,3,2634,0,11,0,19000,50046000
20220831,9,10,25999,0,167,0,6400,166393600
20220831,9,8,16367,295,128,0,4400,72014800
20220831,9,4,9972,0,105,0,12500,124650000
20220831,9,16,9744,155,113,0,600,5846400
20220831,9,3,3389,0,33,0,19000,64391000
20220831,10,10,27984,1811,293,0,6400,179097600
20220831,10,8,17593,845,137,0,4400,77409200
20220831,10,4,10347,161,76,0,12500,129337500
20220831,10,16,9837,0,50,0,600,5902200
20220831,10,3,3573,136,30,0,19000,67887000
20220831,11,10,44268,1762,441,0,6400,283315200
20220831,11,8,28007,0,228,0,4400,123230800
20220831,11,4,16874,1511,120,0,12500,210925000
20220831,11,16,15810,0,114,0,600,9486000
20220831,11,3,5720,489,35,0,19000,108680000
20220831,12,10,16786,1094,144,0,6400,107430400
20220831,12,8,10626,850,101,0,4400,46754400
20220831,12,4,6379,448,40,0,12500,79737500
20220831,12,16,5867,0,55,0,600,3520200
20220831,12,3,2121,180,11,0,19000,40299000
20220831,13,13,10294,433,59,0,2800,28823200
20220831,13,16,2421,47,16,0,600,1452600
20220831,13,10,843,43,9,0,6400,5395200
20220831,13,4,269,0,2,0,12500,3362500
20220831,14,12,21695,890,233,0,3100,67254500
20220831,14,16,3851,0,42,0,600,2310600
20220831,14,4,1127,65,13,0,12500,14087500
20220831,14,18,1046,0,4,0,8500,8891000
20220831,15,11,19061,879,210,0,9200,175361200
20220831,15,12,4204,130,23,0,3100,13032400
20220831,15,16,10461,339,77,0,600,6276600
20220831,15,10,4672,0,52,0,6400,29900800
20220831,15,4,3150,0,23,0,12500,39375000
20220831,16,5,78774,1724,1127,279,4200,330850800
20220831,16,3,2963,114,18,0,19000,56297000
20220831,16,4,5907,521,33,0,12500,73837500
20220831,16,10,3811,234,41,0,6400,24390400
20220831,16,16,6812,196,81,0,600,4087200
20220831,17,14,8680,220,43,0,4600,39928000
20220831,17,5,2938,10,44,13,4200,12339600
20220831,17,16,1375,31,5,0,600,825000
20220831,17,4,855,22,9,0,12500,10687500
20220831,18,15,19383,0,126,0,11500,222904500
20220831,18,4,3225,147,36,0,12500,40312500
20220831,18,8,3165,60,15,0,4400,13926000
20220831,18,3,1690,107,18,0,19000,32110000
20220831,19,6,38368,3185,331,72,5600,214860800
20220831,19,10,24116,0,225,0,6400,154342400
20220831,19,16,11719,0,110,0,600,7031400
20220831,19,4,3991,0,28,0,12500,49887500
20220831,19,3,1570,19,10,0,19000,29830000
20220831,19,7,2424,0,15,4,5100,12362400
20220831,20,10,10986,0,119,0,6400,70310400
20220831,20,8,6809,172,47,0,4400,29959600
20220831,20,4,3975,0,36,0,12500,49687500
20220831,20,16,4025,168,36,0,600,2415000
20220831,20,3,1428,131,9,0,19000,27132000
20220831,21,10,22369,1161,132,0,6400,143161600
20220831,21,8,13822,282,60,0,4400,60816800
20220831,21,4,8411,352,82,0,12500,105137500
20220831,21,16,8026,0,65,0,600,4815600
20220831,21,3,2849,154,25,0,19000,54131000
20220831,22,10,10606,0,123,0,6400,67878400
20220831,22,16,11311,768,130,0,600,6786600
20220831,22,17,3121,8,24,0,900,2808900
20220831,22,4,2156,102,24,0,12500,26950000
20220831,23,1,3281,168,38,0,42000,137802000
20220831,23,2,9059,465,37,0,28000,253652000
20220831,23,3,12372,558,82,0,19000,235068000
20220831,23,8,11821,0,81,0,4400,52012400
20220831,23,17,4178,228,38,0,900,3760200
20220831,24,10,11037,434,109,0,6400,70636800
20220831,24,8,6976,519,79,0,4400,30694400
20220831,24,4,3988,145,24,0,12500,49850000
20220831,24,16,4079,28,47,0,600,2447400
20220831,24,3,1313,0,9,0,19000,24947000
20220930,1,7,66157,374,826,209,5100,337400700
20220930,1,9,26097,0,112,0,7800,203556600
20220930,1,3,5501,208,44,0,19000,104519000
20220930,1,4,10515,90,96,0,12500,131437500
20220930,1,16,25378,0,282,0,600,15226800
20220930,2,7,58324,0,973,280,5100,297452400
20220930,2,10,11828,145,111,0,6400,75699200
20220930,2,4,6612,0,37,0,12500,82650000
20220930,2,16,5563,0,43,0,600,3337800
20220930,3,7,34512,0,546,194,5100,176011200
20220930,3,10,9662,0,111,0,6400,61836800
20220930,3,4,4750,105,55,0,12500,59375000
20220930,3,16,4179,0,26,0,600,2507400
20220930,4,10,28497,1646,128,0,6400,182380800
20220930,4,8,17994,904,122,0,4400,79173600
20220930,4,4,10503,348,125,0,12500,131287500
20220930,4,16,10110,0,55,0,600,6066000
20220930,4,3,3581,103,36,0,19000,68039000
20220930,5,10,16690,0,159,0,6400,106816000
20220930,5,8,10066,255,62,0,4400,44290400
20220930,5,4,5909,0,54,0,12500,73862500
20220930,5,16,6232,0,32,0,600,3739200
20220930,5,3,1985,0,23,0,19000,37715000
20220930,6,9,101038,8342,680,0,7800,788096400
20220930,6,10,34467,2008,253,0,6400,220588800
20220930,6,16,19803,977,154,0,600,11881800
20220930,6,3,4896,0,43,0,19000,93024000
20220930,6,4,8026,0,35,0,12500,100325000
20220930,7,10,32211,0,304,0,6400,206150400
20220930,7,8,19607,137,83,0,4400,86270800
20220930,7,4,12249,464,125,0,12500,153112500
20220930,7,16,12518,0,107,0,600,7510800
20220930,7,3,3931,0,40,0,19000,74689000
20220930,8,10,22719,1705,106,0,6400,145401600
20220930,8,8,13113,0,79,0,4400,57697200
20220930,8,4,8560,297,41,0,12500,107000000
20220930,8,16,8275,64,51,0,600,4965000
20220930,8,3,2837,234,31,0,19000,53903000
20220930,9,10,28469,2644,174,0,6400,182201600
20220930,9,8,17818,1640,189,0,4400,78399200
20220930,9,4,10089,192,75,0,12500,126112500
20220930,9,16,10670,976,50,0,600,6402000
20220930,9,3,3498,146,37,0,19000,66462000
20220930,10,10,28497,655,142,0,6400,182380800
20220930,10,8,17584,176,185,0,4400,77369600
20220930,10,4,10505,278,120,0,12500,131312500
20220930,10,16,10713,939,63,0,600,6427800
20220930,10,3,3584,50,39,0,19000,68096000
20220930,11,10,42331,0,181,0,6400,270918400
20220930,11,8,26424,0,315,0,4400,116265600
20220930,11,4,16393,0,168,0,12500,204912500
20220930,11,16,16754,1055,111,0,600,10052400
20220930,11,3,5259,0,30,0,19000,99921000
20220930,12,10,16973,292,105,0,6400,108627200
20220930,12,8,10727,155,54,0,4400,47198800
20220930,12,4,6194,0,35,0,12500,77425000
20220930,12,16,6431,593,29,0,600,3858600
20220930,12,3,1998,0,12,0,19000,37962000
20220930,13,13,9968,0,90,0,2800,27910400
20220930,13,16,2380,0,15,0,600,1428000
20220930,13,10,819,0,6,0,6400,5241600
20220930,13,4,264,0,2,0,12500,3300000
20220930,14,12,20733,0,203,0,3100,64272300
20220930,14,16,3848,28,31,0,600,2308800
20220930,14,4,1084,0,8,0,12500,13550000
20220930,14,18,1055,16,7,0,8500,8967500
20220930,15,11,18967,0,89,0,9200,174496400
20220930,15,12,4208,30,26,0,3100,13044800
20220930,15,16,9901,0,95,0,600,5940600
20220930,15,10,5011,369,30,0,6400,32070400
20220930,15,4,3338,215,27,0,12500,41725000
20220930,16,5,78973,981,782,409,4200,331686600
20220930,16,3,2777,0,26,0,19000,52763000
20220930,16,4,5807,0,41,0,12500,72587500
20220930,16,10,3707,0,17,0,6400,23724800
20220930,16,16,6852,102,62,0,600,4111200
20220930,17,14,8803,164,41,0,4600,40493800
20220930,17,5,2969,74,43,9,4200,12469800
20220930,17,16,1340,0,7,0,600,804000
20220930,17,4,829,0,5,0,12500,10362500
20220930,18,15,18989,0,227,0,11500,218373500
20220930,18,4,3247,37,15,0,12500,40587500
20220930,18,8,3266,114,13,0,4400,14370400
20220930,18,3,1656,0,10,0,19000,31464000
20220930,19,6,37063,0,440,180,5600,207552800
20220930,19,10,25123,1184,177,0,6400,160787200
20220930,19,16,12822,1245,142,0,600,7693200
20220930,19,4,4082,118,27,0,12500,51025000
20220930,19,3,1668,108,10,0,19000,31692000
20220930,19,7,2508,107,23,8,5100,12790800
20220930,20,10,10514,0,87,0,6400,67289600
20220930,20,8,6750,0,37,0,4400,29700000
20220930,20,4,4092,146,29,0,12500,51150000
20220930,20,16,4314,309,20,0,600,2588400
20220930,20,3,1434,16,10,0,19000,27246000
20220930,21,10,22219,35,185,0,6400,142201600
20220930,21,8,14052,355,125,0,4400,61828800
20220930,21,4,8534,183,60,0,12500,106675000
20220930,21,16,7934,0,60,0,600,4760400
20220930,21,3,2782,0,24,0,19000,52858000
20220930,22,10,10997,497,106,0,6400,70380800
20220930,22,16,10808,0,46,0,600,6484800
20220930,22,17,3442,347,26,0,900,3097800
20220930,22,4,2189,57,24,0,12500,27362500
20220930,23,1,3238,0,30,0,42000,135996000
