SnapshotDateKey,ItemKey,LocationKey,OnHandQty,OnOrderQty,ReorderPoint,UnitCostCredits,InventoryValueCredits,StockStatus
20220711,27,1,262,0,66,2700,707400,In Stock
20220711,28,5,0,337,56,8900,0,Stockout
20220711,29,13,426,0,251,430,183180,In Stock
20220711,29,2,1093,0,243,430,469990,In Stock
20220711,30,5,316,0,218,520,164320,In Stock
20220711,30,11,912,0,268,520,474240,In Stock
20220711,31,4,48,0,8,96000,4608000,In Stock
20220711,31,1,31,0,10,96000,2976000,In Stock
20220711,32,1,211,0,77,3400,717400,In Stock
20220711,32,4,152,0,51,3400,516800,In Stock
20220711,33,1,134,0,62,5900,790600,In Stock
20220711,33,4,158,0,57,5900,932200,In Stock
20220711,33,14,203,0,60,5900,1197700,In Stock
20220711,34,5,41,0,9,72000,2952000,In Stock
20220711,34,1,34,0,11,72000,2448000,In Stock
20220711,34,4,21,0,10,72000,1512000,In Stock
20220711,35,2,2469,0,1017,45,111105,In Stock
20220711,35,11,1337,0,746,45,60165,In Stock
20220711,36,3,158,0,52,2300,363400,In Stock
20220711,36,13,155,0,69,2300,356500,In Stock
20220711,36,10,142,0,75,2300,326600,In Stock
20220711,37,11,580,0,225,1100,638000,In Stock
20220711,38,10,1222,0,380,1650,2016300,In Stock
20220711,38,11,1142,0,266,1650,1884300,In Stock
20220711,39,8,34,0,11,58000,1972000,In Stock
20220711,39,9,17,0,12,58000,986000,In Stock
20220711,40,9,105,0,49,3900,409500,In Stock
20220711,40,11,65,0,45,3900,253500,In Stock
20220718,1,7,3682,0,744,180,662760,In Stock
20220718,1,8,7,5046,972,180,1260,Reorder
20220718,2,4,40,6065,821,90,3600,Reorder
20220718,2,7,3129,0,819,90,281610,In Stock
20220718,2,9,3623,0,1122,90,326070,In Stock
20220718,3,6,860,0,365,640,550400,In Stock
20220718,4,11,544,0,221,420,228480,In Stock
20220718,5,9,3156,0,797,75,236700,In Stock
20220718,5,8,1623,0,1066,75,121725,In Stock
20220718,5,7,3454,0,731,75,259050,In Stock
20220718,6,8,801,0,339,1200,961200,In Stock
20220718,6,7,1205,0,380,1200,1446000,In Stock
20220718,6,9,788,0,339,1200,945600,In Stock
20220718,7,8,407,0,318,320,130240,Low
20220718,8,9,244,5888,827,140,34160,Reorder
20220718,8,7,2853,0,1114,140,399420,In Stock
20220718,8,8,1600,0,768,140,224000,In Stock
20220718,9,10,4048,0,802,60,242880,In Stock
20220718,9,13,93,6262,995,60,5580,Reorder
20220718,10,2,3702,0,1025,110,407220,In Stock
20220718,10,10,253,4329,957,110,27830,Reorder
20220718,10,11,151,5799,1085,110,16610,Reorder
20220718,11,14,92,0,76,4800,441600,Low
20220718,12,14,222,0,72,3100,688200,In Stock
20220718,13,14,306,0,49,9500,2907000,In Stock
20220718,14,14,207,0,76,12400,2566800,In Stock
20220718,15,3,1222,0,324,240,293280,In Stock
20220718,15,14,1268,0,220,240,304320,In Stock
20220718,16,14,1002,0,382,1900,1903800,In Stock
20220718,17,10,26,328,74,7300,189800,Reorder
20220718,17,12,146,0,47,7300,1065800,In Stock
20220718,17,6,59,275,64,7300,430700,Reorder
20220718,18,12,268,0,74,18600,4984800,In Stock
20220718,18,2,232,0,76,18600,4315200,In Stock
20220718,19,3,124,0,70,5400,669600,In Stock
20220718,19,11,147,0,75,5400,793800,In Stock
20220718,20,10,1112,0,284,860,956320,In Stock
20220718,21,12,3402,0,1221,140,476280,In Stock
20220718,21,13,314,6727,860,140,43960,Reorder
20220718,22,2,496,0,366,980,486080,In Stock
20220718,22,11,661,0,257,980,647780,In Stock
20220718,22,12,217,1539,263,980,212660,Reorder
20220718,23,11,232,0,55,6200,1438400,In Stock
20220718,24,11,44,0,10,44000,1936000,In Stock
20220718,24,2,44,0,12,44000,1936000,In Stock
20220718,24,10,29,0,12,44000,1276000,In Stock
20220718,25,6,28,0,8,21500,602000,In Stock
20220718,25,11,39,0,9,21500,838500,In Stock
20220718,26,3,742,0,349,310,230020,In Stock
20220718,27,1,209,0,66,2700,564300,In Stock
20220718,28,5,289,0,56,8900,2572100,In Stock
20220718,29,13,857,0,251,430,368510,In Stock
20220718,29,2,860,0,243,430,369800,In Stock
20220718,30,5,204,1554,218,520,106080,Reorder
20220718,30,11,720,0,268,520,374400,In Stock
20220718,31,4,42,0,8,96000,4032000,In Stock
20220718,31,1,27,0,10,96000,2592000,In Stock
20220718,32,1,171,0,77,3400,581400,In Stock
20220718,32,4,108,0,51,3400,367200,In Stock
20220718,33,1,100,0,62,5900,590000,In Stock
20220718,33,4,126,0,57,5900,743400,In Stock
20220718,33,14,153,0,60,5900,902700,In Stock
20220718,34,5,34,0,9,72000,2448000,In Stock
20220718,34,1,30,0,11,72000,2160000,In Stock
20220718,34,4,15,0,10,72000,1080000,In Stock
20220718,35,2,2018,0,1017,45,90810,In Stock
20220718,35,11,524,4258,746,45,23580,Reorder
20220718,36,3,101,0,52,2300,232300,In Stock
20220718,36,13,101,0,69,2300,232300,In Stock
20220718,36,10,104,0,75,2300,239200,In Stock
20220718,37,11,321,0,225,1100,353100,In Stock
20220718,38,10,1067,0,380,1650,1760550,In Stock
20220718,38,11,965,0,266,1650,1592250,In Stock
20220718,39,8,28,0,11,58000,1624000,In Stock
20220718,39,9,10,30,12,58000,580000,Reorder
20220718,40,9,49,363,49,3900,191100,Reorder
20220718,40,11,3,287,45,3900,11700,Reorder
20220725,1,7,2687,0,744,180,483660,In Stock
20220725,1,8,3649,0,972,180,656820,In Stock
20220725,2,4,4146,0,821,90,373140,In Stock
20220725,2,7,2688,0,819,90,241920,In Stock
20220725,2,9,2901,0,1122,90,261090,In Stock
20220725,3,6,617,0,365,640,394880,In Stock
20220725,4,11,378,0,221,420,158760,In Stock
20220725,5,9,2565,0,797,75,192375,In Stock
20220725,5,8,983,3603,1066,75,73725,Reorder
20220725,5,7,2585,0,731,75,193875,In Stock
20220725,6,8,524,0,339,1200,628800,In Stock
20220725,6,7,989,0,380,1200,1186800,In Stock
20220725,6,9,648,0,339,1200,777600,In Stock
20220725,7,8,218,1418,318,320,69760,Reorder
20220725,8,9,5009,0,827,140,701260,In Stock
20220725,8,7,1859,0,1114,140,260260,In Stock
20220725,8,8,1194,0,768,140,167160,In Stock
20220725,9,10,3304,0,802,60,198240,In Stock
20220725,9,13,4181,0,995,60,250860,In Stock
20220725,10,2,3137,0,1025,110,345070,In Stock
20220725,10,10,3204,0,957,110,352440,In Stock
20220725,10,11,5131,0,1085,110,564410,In Stock
20220725,11,14,30,260,76,4800,144000,Reorder
20220725,12,14,175,0,72,3100,542500,In Stock
20220725,13,14,270,0,49,9500,2565000,In Stock
20220725,14,14,176,0,76,12400,2182400,In Stock
20220725,15,3,958,0,324,240,229920,In Stock
20220725,15,14,1158,0,220,240,277920,In Stock
20220725,16,14,788,0,382,1900,1497200,In Stock
20220725,17,10,302,0,74,7300,2204600,In Stock
20220725,17,12,104,0,47,7300,759200,In Stock
20220725,17,6,15,331,64,7300,109500,Reorder
20220725,18,12,222,0,74,18600,4129200,In Stock
20220725,18,2,194,0,76,18600,3608400,In Stock
20220725,19,3,85,0,70,5400,459000,Low
20220725,19,11,88,0,75,5400,475200,Low
20220725,20,10,978,0,284,860,841080,In Stock
20220725,21,12,2466,0,1221,140,345240,In Stock
20220725,21,13,5880,0,860,140,823200,In Stock
20220725,22,2,256,1327,366,980,250880,Reorder
20220725,22,11,472,0,257,980,462560,In Stock
20220725,22,12,51,1562,263,980,49980,Reorder
20220725,23,11,187,0,55,6200,1159400,In Stock
20220725,24,11,37,0,10,44000,1628000,In Stock
20220725,24,2,37,0,12,44000,1628000,In Stock
20220725,24,10,23,0,12,44000,1012000,In Stock
20220725,25,6,23,0,8,21500,494500,In Stock
20220725,25,11,33,0,9,21500,709500,In Stock
20220725,26,3,505,0,349,310,156550,In Stock
20220725,27,1,187,0,66,2700,504900,In Stock
20220725,28,5,239,0,56,8900,2127100,In Stock
20220725,29,13,712,0,251,430,306160,In Stock
20220725,29,2,710,0,243,430,305300,In Stock
20220725,30,5,77,1614,218,520,40040,Reorder
20220725,30,11,551,0,268,520,286520,In Stock
20220725,31,4,37,0,8,96000,3552000,In Stock
20220725,31,1,23,0,10,96000,2208000,In Stock
20220725,32,1,121,0,77,3400,411400,In Stock
20220725,32,4,255,0,51,3400,867000,In Stock
20220725,33,1,62,266,62,5900,365800,Reorder
20220725,33,4,95,0,57,5900,560500,In Stock
20220725,33,14,115,0,60,5900,678500,In Stock
20220725,34,5,30,0,9,72000,2160000,In Stock
20220725,34,1,21,0,11,72000,1512000,In Stock
20220725,34,4,10,41,10,72000,720000,Reorder
20220725,35,2,1416,0,1017,45,63720,In Stock
20220725,35,11,3802,0,746,45,171090,In Stock
20220725,36,3,219,0,52,2300,503700,In Stock
20220725,36,13,63,332,69,2300,144900,Reorder
20220725,36,10,79,0,75,2300,181700,Low
20220725,37,11,38,1302,225,1100,41800,Reorder
20220725,38,10,766,0,380,1650,1263900,In Stock
20220725,38,11,751,0,266,1650,1239150,In Stock
20220725,39,8,20,0,11,58000,1160000,In Stock
20220725,39,9,5,37,12,58000,290000,Reorder
20220725,40,9,8,381,49,3900,31200,Reorder
20220725,40,11,249,0,45,3900,971100,In Stock
20220801,1,7,2056,0,744,180,370080,In Stock
20220801,1,8,2742,0,972,180,493560,In Stock
20220801,2,4,3147,0,821,90,283230,In Stock
20220801,2,7,1994,0,819,90,179460,In Stock
20220801,2,9,2418,0,1122,90,217620,In Stock
20220801,3,6,377,0,365,640,241280,Low
20220801,4,11,180,1554,221,420,75600,Reorder
20220801,5,9,1563,0,797,75,117225,In Stock
20220801,5,8,13,4588,1066,75,975,Reorder
20220801,5,7,1983,0,731,75,148725,In Stock
20220801,6,8,1261,0,339,1200,1513200,In Stock
20220801,6,7,869,0,380,1200,1042800,In Stock
20220801,6,9,1195,0,339,1200,1434000,In Stock
20220801,7,8,97,1358,318,320,31040,Reorder
20220801,8,9,4414,0,827,140,617960,In Stock
20220801,8,7,1117,0,1114,140,156380,Low
20220801,8,8,202,5622,768,140,28280,Reorder
20220801,9,10,2566,0,802,60,153960,In Stock
20220801,9,13,3522,0,995,60,211320,In Stock
20220801,10,2,2157,0,1025,110,237270,In Stock
20220801,10,10,2346,0,957,110,258060,In Stock
20220801,10,11,4692,0,1085,110,516120,In Stock
20220801,11,14,6,305,76,4800,28800,Reorder
20220801,12,14,123,0,72,3100,381300,In Stock
20220801,13,14,237,0,49,9500,2251500,In Stock
20220801,14,14,124,0,76,12400,1537600,In Stock
20220801,15,3,704,0,324,240,168960,In Stock
20220801,15,14,901,0,220,240,216240,In Stock
20220801,16,14,672,0,382,1900,1276800,In Stock
20220801,17,10,263,0,74,7300,1919900,In Stock
20220801,17,12,72,0,47,7300,525600,In Stock
20220801,17,6,281,0,64,7300,2051300,In Stock
20220801,18,12,193,0,74,18600,3589800,In Stock
20220801,18,2,153,0,76,18600,2845800,In Stock
20220801,19,3,31,380,70,5400,167400,Reorder
20220801,19,11,30,237,75,5400,162000,Reorder
20220801,20,10,730,0,284,860,627800,In Stock
20220801,21,12,1997,0,1221,140,279580,In Stock
20220801,21,13,5105,0,860,140,714700,In Stock
20220801,22,2,55,1734,366,980,53900,Reorder
20220801,22,11,1176,0,257,980,1152480,In Stock
20220801,22,12,1249,0,263,980,1224020,In Stock
20220801,23,11,146,0,55,6200,905200,In Stock
20220801,24,11,30,0,10,44000,1320000,In Stock
20220801,24,2,31,0,12,44000,1364000,In Stock
20220801,24,10,19,0,12,44000,836000,In Stock
20220801,25,6,14,0,8,21500,301000,In Stock
20220801,25,11,27,0,9,21500,580500,In Stock
20220801,26,3,252,1167,349,310,78120,Reorder
20220801,27,1,129,0,66,2700,348300,In Stock
20220801,28,5,191,0,56,8900,1699900,In Stock
20220801,29,13,508,0,251,430,218440,In Stock
20220801,29,2,477,0,243,430,205110,In Stock
20220801,30,5,1327,0,218,520,690040,In Stock
20220801,30,11,363,0,268,520,188760,In Stock
20220801,31,4,33,0,8,96000,3168000,In Stock
20220801,31,1,19,0,10,96000,1824000,In Stock
20220801,32,1,75,216,77,3400,255000,Reorder
20220801,32,4,220,0,51,3400,748000,In Stock
20220801,33,1,24,342,62,5900,141600,Reorder
20220801,33,4,52,241,57,5900,306800,Reorder
20220801,33,14,69,0,60,5900,407100,Low
20220801,34,5,21,0,9,72000,1512000,In Stock
20220801,34,1,15,0,11,72000,1080000,In Stock
20220801,34,4,5,40,10,72000,360000,Reorder
20220801,35,2,577,3558,1017,45,25965,Reorder
20220801,35,11,2801,0,746,45,126045,In Stock
20220801,36,3,181,0,52,2300,416300,In Stock
20220801,36,13,33,376,69,2300,75900,Reorder
20220801,36,10,54,282,75,2300,124200,Reorder
20220801,37,11,953,0,225,1100,1048300,In Stock
20220801,38,10,620,0,380,1650,1023000,In Stock
20220801,38,11,594,0,266,1650,980100,In Stock
20220801,39,8,11,46,11,58000,638000,Reorder
20220801,39,9,32,0,12,58000,1856000,In Stock
20220801,40,9,280,0,49,3900,1092000,In Stock
20220801,40,11,198,0,45,3900,772200,In Stock
20220808,1,7,1232,0,744,180,221760,In Stock
20220808,1,8,2245,0,972,180,404100,In Stock
20220808,2,4,2288,0,821,90,205920,In Stock
20220808,2,7,1409,0,819,90,126810,In Stock
20220808,2,9,2019,0,1122,90,181710,In Stock
20220808,3,6,97,1437,365,640,62080,Reorder
20220808,4,11,1195,0,221,420,501900,In Stock
20220808,5,9,778,4325,797,75,58350,Reorder
20220808,5,8,3852,0,1066,75,288900,In Stock
20220808,5,7,1604,0,731,75,120300,In Stock
20220808,6,8,1047,0,339,1200,1256400,In Stock
20220808,6,7,585,0,380,1200,702000,In Stock
20220808,6,9,1049,0,339,1200,1258800,In Stock
20220808,7,8,1042,0,318,320,333440,In Stock
20220808,8,9,3748,0,827,140,524720,In Stock
20220808,8,7,233,5249,1114,140,32620,Reorder
20220808,8,8,4093,0,768,140,573020,In Stock
20220808,9,10,1802,0,802,60,108120,In Stock
20220808,9,13,2812,0,995,60,168720,In Stock
20220808,10,2,1398,0,1025,110,153780,In Stock
20220808,10,10,1928,0,957,110,212080,In Stock
20220808,10,11,4247,0,1085,110,467170,In Stock
20220808,11,14,221,0,76,4800,1060800,In Stock
20220808,12,14,246,0,72,3100,762600,In Stock
20220808,13,14,208,0,49,9500,1976000,In Stock
20220808,14,14,76,296,76,12400,942400,Reorder
20220808,15,3,1285,0,324,240,308400,In Stock
20220808,15,14,725,0,220,240,174000,In Stock
20220808,16,14,507,0,382,1900,963300,In Stock
20220808,17,10,235,0,74,7300,1715500,In Stock
20220808,17,12,34,313,47,7300,248200,Reorder
20220808,17,6,229,0,64,7300,1671700,In Stock
20220808,18,12,146,0,74,18600,2715600,In Stock
20220808,18,2,115,0,76,18600,2139000,In Stock
20220808,19,3,309,0,70,5400,1668600,In Stock
20220808,19,11,259,0,75,5400,1398600,In Stock
20220808,20,10,578,0,284,860,497080,In Stock
20220808,21,12,1538,0,1221,140,215320,Low
20220808,21,13,4727,0,860,140,661780,In Stock
20220808,22,2,1038,0,366,980,1017240,In Stock
20220808,22,11,944,0,257,980,925120,In Stock
20220808,22,12,1007,0,263,980,986860,In Stock
20220808,23,11,121,0,55,6200,750200,In Stock
20220808,24,11,21,0,10,44000,924000,In Stock
20220808,24,2,24,0,12,44000,1056000,In Stock
20220808,24,10,10,52,12,44000,440000,Reorder
20220808,25,6,5,37,8,21500,107500,Reorder
20220808,25,11,18,0,9,21500,387000,In Stock
20220808,26,3,83,1488,349,310,25730,Reorder
20220808,27,1,105,0,66,2700,283500,In Stock
20220808,28,5,168,0,56,8900,1495200,In Stock
20220808,29,13,383,0,251,430,164690,In Stock
20220808,29,2,1210,0,243,430,520300,In Stock
20220808,30,5,1160,0,218,520,603200,In Stock
20220808,30,11,242,1302,268,520,125840,Reorder
20220808,31,4,26,0,8,96000,2496000,In Stock
20220808,31,1,10,41,10,96000,960000,Reorder
20220808,32,1,53,241,77,3400,180200,Reorder
20220808,32,4,162,0,51,3400,550800,In Stock
20220808,33,1,251,0,62,5900,1480900,In Stock
20220808,33,4,14,285,57,5900,82600,Reorder
20220808,33,14,16,304,60,5900,94400,Reorder
20220808,34,5,17,0,9,72000,1224000,In Stock
20220808,34,1,6,56,11,72000,432000,Reorder
20220808,34,4,32,0,10,72000,2304000,In Stock
20220808,35,2,3281,0,1017,45,147645,In Stock
20220808,35,11,1946,0,746,45,87570,In Stock
20220808,36,3,157,0,52,2300,361100,In Stock
20220808,36,13,336,0,69,2300,772800,In Stock
20220808,36,10,22,299,75,2300,50600,Reorder
20220808,37,11,734,0,225,1100,807400,In Stock
20220808,38,10,326,1424,380,1650,537900,Reorder
20220808,38,11,445,0,266,1650,734250,In Stock
20220808,39,8,4,53,11,58000,232000,Reorder
20220808,39,9,24,0,12,58000,1392000,In Stock
20220808,40,9,251,0,49,3900,978900,In Stock
20220808,40,11,161,0,45,3900,627900,In Stock
20220815,1,7,492,5125,744,180,88560,Reorder
20220815,1,8,1743,0,972,180,313740,In Stock
20220815,2,4,1650,0,821,90,148500,In Stock
20220815,2,7,4381,0,819,90,394290,In Stock
20220815,2,9,1270,0,1122,90,114300,Low
20220815,3,6,1002,0,365,640,641280,In Stock
20220815,4,11,991,0,221,420,416220,In Stock
20220815,5,9,367,5571,797,75,27525,Reorder
20220815,5,8,3180,0,1066,75,238500,In Stock
20220815,5,7,4180,0,731,75,313500,In Stock
20220815,6,8,912,0,339,1200,1094400,In Stock
20220815,6,7,466,0,380,1200,559200,Low
20220815,6,9,897,0,339,1200,1076400,In Stock
20220815,7,8,906,0,318,320,289920,In Stock
20220815,8,9,2793,0,827,140,391020,In Stock
20220815,8,7,4092,0,1114,140,572880,In Stock
20220815,8,8,3136,0,768,140,439040,In Stock
20220815,9,10,1219,0,802,60,73140,In Stock
20220815,9,13,2347,0,995,60,140820,In Stock
20220815,10,2,631,5416,1025,110,69410,Reorder
20220815,10,10,1537,0,957,110,169070,In Stock
20220815,10,11,3390,0,1085,110,372900,In Stock
20220815,11,14,178,0,76,4800,854400,In Stock
20220815,12,14,221,0,72,3100,685100,In Stock
20220815,13,14,150,0,49,9500,1425000,In Stock
20220815,14,14,15,364,76,12400,186000,Reorder
20220815,15,3,1099,0,324,240,263760,In Stock
20220815,15,14,531,0,220,240,127440,In Stock
20220815,16,14,288,1334,382,1900,547200,Reorder
20220815,17,10,206,0,74,7300,1503800,In Stock
20220815,17,12,283,0,47,7300,2065900,In Stock
20220815,17,6,204,0,64,7300,1489200,In Stock
20220815,18,12,114,0,74,18600,2120400,In Stock
20220815,18,2,217,0,76,18600,4036200,In Stock
20220815,19,3,282,0,70,5400,1522800,In Stock
20220815,19,11,229,0,75,5400,1236600,In Stock
20220815,20,10,318,0,284,860,273480,Low
20220815,21,12,983,4027,1221,140,137620,Reorder
20220815,21,13,3825,0,860,140,535500,In Stock
20220815,22,2,903,0,366,980,884940,In Stock
20220815,22,11,651,0,257,980,637980,In Stock
20220815,22,12,786,0,263,980,770280,In Stock
20220815,23,11,80,0,55,6200,496000,In Stock
20220815,24,11,17,0,10,44000,748000,In Stock
20220815,24,2,17,0,12,44000,748000,In Stock
20220815,24,10,1,60,12,44000,44000,Reorder
20220815,25,6,30,0,8,21500,645000,In Stock
20220815,25,11,9,52,9,21500,193500,Reorder
20220815,26,3,1238,0,349,310,383780,In Stock
20220815,27,1,46,252,66,2700,124200,Reorder
20220815,28,5,108,0,56,8900,961200,In Stock
20220815,29,13,223,1319,251,430,95890,Reorder
20220815,29,2,1085,0,243,430,466550,In Stock
20220815,30,5,927,0,218,520,482040,In Stock
20220815,30,11,90,1313,268,520,46800,Reorder
20220815,31,4,21,0,8,96000,2016000,In Stock
20220815,31,1,2,43,10,96000,192000,Reorder
20220815,32,1,25,300,77,3400,85000,Reorder
20220815,32,4,110,0,51,3400,374000,In Stock
20220815,33,1,227,0,62,5900,1339300,In Stock
20220815,33,4,228,0,57,5900,1345200,In Stock
20220815,33,14,255,0,60,5900,1504500,In Stock
20220815,34,5,11,0,9,72000,792000,Low
20220815,34,1,49,0,11,72000,3528000,In Stock
20220815,34,4,24,0,10,72000,1728000,In Stock
20220815,35,2,2909,0,1017,45,130905,In Stock
20220815,35,11,1160,0,746,45,52200,In Stock
20220815,36,3,124,0,52,2300,285200,In Stock
20220815,36,13,300,0,69,2300,690000,In Stock
20220815,36,10,260,0,75,2300,598000,In Stock
20220815,37,11,542,0,225,1100,596200,In Stock
20220815,38,10,35,1577,380,1650,57750,Reorder
20220815,38,11,255,1818,266,1650,420750,Reorder
20220815,39,8,50,0,11,58000,2900000,In Stock
20220815,39,9,16,0,12,58000,928000,In Stock
20220815,40,9,227,0,49,3900,885300,In Stock
20220815,40,11,134,0,45,3900,522600,In Stock
20220822,1,7,3757,0,744,180,676260,In Stock
20220822,1,8,1371,0,972,180,246780,In Stock
20220822,2,4,1118,0,821,90,100620,In Stock
20220822,2,7,3512,0,819,90,316080,In Stock
20220822,2,9,370,5031,1122,90,33300,Reorder
20220822,3,6,889,0,365,640,568960,In Stock
20220822,4,11,817,0,221,420,343140,In Stock
20220822,5,9,4171,0,797,75,312825,In Stock
20220822,5,8,2696,0,1066,75,202200,In Stock
20220822,5,7,3516,0,731,75,263700,In Stock
20220822,6,8,749,0,339,1200,898800,In Stock
20220822,6,7,239,1277,380,1200,286800,Reorder
20220822,6,9,643,0,339,1200,771600,In Stock
20220822,7,8,688,0,318,320,220160,In Stock
20220822,8,9,1982,0,827,140,277480,In Stock
20220822,8,7,3725,0,1114,140,521500,In Stock
20220822,8,8,2624,0,768,140,367360,In Stock
20220822,9,10,404,5146,802,60,24240,Reorder
20220822,9,13,1884,0,995,60,113040,In Stock
20220822,10,2,4376,0,1025,110,481360,In Stock
20220822,10,10,1114,0,957,110,122540,Low
20220822,10,11,2831,0,1085,110,311410,In Stock
20220822,11,14,140,0,76,4800,672000,In Stock
20220822,12,14,180,0,72,3100,558000,In Stock
20220822,13,14,96,0,49,9500,912000,In Stock
20220822,14,14,274,0,76,12400,3397600,In Stock
20220822,15,3,888,0,324,240,213120,In Stock
20220822,15,14,344,0,220,240,82560,In Stock
20220822,16,14,146,1177,382,1900,277400,Reorder
20220822,17,10,166,0,74,7300,1211800,In Stock
20220822,17,12,224,0,47,7300,1635200,In Stock
20220822,17,6,156,0,64,7300,1138800,In Stock
20220822,18,12,61,223,74,18600,1134600,Reorder
20220822,18,2,191,0,76,18600,3552600,In Stock
20220822,19,3,225,0,70,5400,1215000,In Stock
20220822,19,11,170,0,75,5400,918000,In Stock
20220822,20,10,160,1353,284,860,137600,Reorder
20220822,21,12,333,4472,1221,140,46620,Reorder
20220822,21,13,2946,0,860,140,412440,In Stock
20220822,22,2,712,0,366,980,697760,In Stock
20220822,22,11,464,0,257,980,454720,In Stock
20220822,22,12,539,0,263,980,528220,In Stock
20220822,23,11,43,369,55,6200,266600,Reorder
20220822,24,11,10,45,10,44000,440000,Reorder
